0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.7453431338770966,0.17858577753734353,-0.31717104994778084,-0.9191951838952687,-0.3221020840046816,1.1571443517761548,0.9546503761693188,-0.16934997585638273,0.7386903705164535,1.4096029566653803,-0.5697420677779002,-0.5457630496437308,-1.390341876853215,0.05691904863792518,0.586487127718208
0.8928196842563761,-1.0040676372704895,-0.31717104994778084,-0.9191951838952687,0.918134734986559,1.1571443517761548,0.9546503761693188,0.7947711738210439,-0.8368779622697996,0.9498411792609309,-0.5697420677779002,-0.5457630496437308,0.19263639247612271,1.8463634704522185,-1.4573316506937288
1.1819072403975772,0.7595383321797878,-0.31717104994778084,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,-0.0040720644831095925,-0.8368779622697996,0.9498411792609309,-0.5697420677779002,-0.5457630496437308,-1.118001529441716,-0.6401319761385729,-1.4573316506937288
-0.7040449115712107,-0.5891015268116008,-0.31717104994778084,1.0879082239773117,0.6700873711883109,1.1571443517761548,0.9546503761693188,1.0151417223187413,0.7386903705164535,1.4096029566653803,-0.5697420677779002,-0.5457630496437308,-0.6073633780451555,-0.26559709715418583,0.586487127718208
-0.7453431338770966,-0.4646116936739341,3.2705014822484286,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,0.13365952832795136,0.7386903705164535,1.4096029566653803,-0.5697420677779002,-0.5457630496437308,0.46497673988762167,-1.1187043215075119,0.586487127718208
-0.7453431338770966,1.1537561371157323,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,0.5744006253233463,0.7386903705164535,0.7199602905587064,-0.5697420677779002,-0.5457630496437308,0.0734874904835919,0.18176400829938752,0.586487127718208
2.503450354185925,-0.11189049978387862,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,1.703799686374046,-0.8368779622697996,1.1797220679631557,-0.5697420677779002,-0.5457630496437308,-0.8286399103169984,0.29620522132239463,0.586487127718208
1.567357315252512,-0.7550879709951562,-0.31717104994778084,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,-0.9681932141605363,0.7386903705164535,-0.8892059303568661,-0.5697420677779002,-0.5457630496437308,1.4862530426807428,-0.7961881757154008,-1.4573316506937288
0.5486678317073271,0.0540959443996769,-0.31717104994778084,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,1.0426880408809536,-0.8368779622697996,0.4900794018564817,1.702639589833378,1.6309797495133462,-1.118001529441716,1.6590960309600251,0.586487127718208
1.6224216116603598,-0.9210744151787118,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,0.8774101295076805,0.7386903705164535,1.4096029566653803,1.702639589833378,1.6309797495133462,0.3117852944686535,1.0868899658449893,0.586487127718208
-0.7453431338770966,-0.4231150826280452,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,-1.0475039081979456,0.38157639538786103,-0.8368779622697996,-1.1190868190590908,-0.5697420677779002,-0.5457630496437308,-0.9307675405963105,-0.9002256420999527,0.586487127718208
0.300878497872012,0.6350484990421212,-0.31717104994778084,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,1.1804196336920145,-0.8368779622697996,-1.1190868190590908,-0.5697420677779002,-0.5457630496437308,-0.4882144760526247,-0.05752216438508196,0.586487127718208
-0.7453431338770966,-1.2322989980228785,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,-0.3070815686674437,0.7386903705164535,0.4900794018564817,-0.5697420677779002,-0.5457630496437308,0.5500830984537151,0.7227588334990576,-1.4573316506937288
1.9390413160054847,-1.2322989980228785,-0.31717104994778084,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,-1.0475039081979456,-0.9681932141605363,0.7386903705164535,0.4900794018564817,-0.5697420677779002,-0.5457630496437308,0.5671043701669338,1.3677911250832797,0.586487127718208
-0.7453431338770966,-1.2322989980228785,-0.31717104994778084,1.0879082239773117,1.166182098784807,1.1571443517761548,0.9546503761693188,1.3181512265030755,0.7386903705164535,0.9498411792609309,-0.5697420677779002,-0.5457630496437308,1.316040325548556,1.2429461654218172,-1.4573316506937288
-0.7453431338770966,0.9462730818862878,-0.31717104994778084,1.0879082239773117,1.9103241901795514,1.1571443517761548,0.9546503761693188,-0.8304616213494753,0.7386903705164535,0.4900794018564817,1.702639589833378,1.6309797495133462,0.17561512076290403,0.6291251137529609,0.586487127718208
-0.7453431338770966,1.4027358033910653,-0.31717104994778084,1.0879082239773117,0.17399264359181463,1.1571443517761548,0.9546503761693188,-0.33462788722965586,0.7386903705164535,0.7199602905587064,-0.5697420677779002,-0.5457630496437308,-0.8967249971698732,-0.22398211060036508,0.586487127718208
0.41100709068770763,-0.4646116936739341,-0.31717104994778084,-0.9191951838952687,1.9103241901795514,1.1571443517761548,0.9546503761693188,0.9049564480698926,0.7386903705164535,0.9498411792609309,-0.5697420677779002,-0.5457630496437308,0.5330618267404964,-0.75457318916158,-1.4573316506937288
-0.7453431338770966,-1.2322989980228785,-0.31717104994778084,1.0879082239773117,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,-0.5274521171651412,-0.8368779622697996,-0.6593250416546415,-0.5697420677779002,-0.5457630496437308,-1.2371504314342467,-0.9314368820153183,0.586487127718208
-0.7453431338770966,-0.6305981378574896,-0.31717104994778084,-0.9191951838952687,1.166182098784807,1.1571443517761548,0.9546503761693188,-0.4723594800407168,-0.8368779622697996,-0.8892059303568661,-0.5697420677779002,-0.5457630496437308,0.9245510761445261,-1.2123380412536084,-1.4573316506937288
1.4296965742328924,0.1578374720143991,-0.31717104994778084,-0.9191951838952687,3.646655736767288,1.1571443517761548,0.9546503761693188,0.5744006253233463,0.7386903705164535,-1.1190868190590908,-0.5697420677779002,-0.5457630496437308,1.4351892275410867,-0.5881132429462969,0.586487127718208
-0.7453431338770966,0.8425315542715657,3.2705014822484286,-0.9191951838952687,-0.5701494478029296,-0.8641964146176347,0.9546503761693188,-0.3897205243540802,0.7386903705164535,-1.1190868190590908,-0.5697420677779002,-0.5457630496437308,-0.8456611820302171,-0.75457318916158,0.586487127718208
1.498526944742702,-1.2322989980228785,-0.31717104994778084,1.0879082239773117,0.918134734986559,1.1571443517761548,0.9546503761693188,1.8966239163095318,0.7386903705164535,-1.1190868190590908,-0.5697420677779002,-0.5457630496437308,0.8394447175784328,1.3469836318063693,-1.4573316506937288
